WaferID,BTM_X_mm,BTM_Y_mm,BTM_Thickness,DMT_X_mm,DMT_Y_mm,DMT_Thickness,Distance_mm,Thickness_Delta,BTM_File,DMT_File
FJ8FV462JKE3,-71.2,61.9,12296.0,-72.0,63.0,12329.56,1.3601470508735438,-33.55999999999949,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,19.3,-96.5,12275.0,18.0,-96.0,12311.9,1.3928388277184127,-36.899999999999636,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,19.3,96.5,12281.0,18.0,96.0,12320.05,1.3928388277184127,-39.04999999999927,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,96.5,19.3,12283.0,96.0,18.0,12322.3,1.3928388277184127,-39.29999999999927,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,71.2,-69.2,12277.0,72.0,-69.0,12312.81,0.82462112512353,-35.80999999999949,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,-96.5,-57.9,12253.0,-96.0,-57.0,12290.97,1.0295630140986987,-37.969999999999345,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,-57.9,-96.5,12243.0,-57.0,-96.0,12284.15,1.0295630140986987,-41.149999999999636,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,-57.9,96.5,12245.0,-57.0,96.0,12285.42,1.0295630140986987,-40.42000000000007,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,94.9,61.8,12255.0,96.0,63.0,12292.71,1.6278820596099688,-37.70999999999913,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,-118.6,-3.6,12231.0,-120.0,-3.0,12267.27,1.523154621172787,-36.27000000000044,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
